Date,County,daily.death.count,population.2018,patients.hospitalized,patients.on.ventilators,airborn.isolation.beds,adult.ICU.beds,new.cases,month,region
2020-10-04,Philadelphia,5,1584138,115,10,12.1,22,106,10,southeast
2020-10-05,Philadelphia,2,1584138,116,10,13.1,21.6,133,10,southeast
2020-10-06,Philadelphia,2,1584138,110,11,11.4,16.6,207,10,southeast
2020-10-07,Philadelphia,2,1584138,111,12,8.8,15.5,238,10,southeast
2020-10-08,Philadelphia,2,1584138,119,8,7.9,12.7,237,10,southeast
2020-10-09,Philadelphia,1,1584138,117,8,8.2,16.5,268,10,southeast
2020-10-10,Philadelphia,2,1584138,116,11,10.1,18.7,155,10,southeast
2020-10-11,Philadelphia,0,1584138,111,10,13.5,20.1,143,10,southeast
2020-10-12,Philadelphia,1,1584138,106,10,15.9,20.7,169,10,southeast
2020-10-13,Philadelphia,1,1584138,113,10,11.2,13.6,225,10,southeast
2020-10-14,Philadelphia,2,1584138,111,12,9.7,11.8,196,10,southeast
2020-10-15,Philadelphia,2,1584138,129,13,7.3,11.7,214,10,southeast
2020-10-16,Philadelphia,1,1584138,129,10,6.4,13,325,10,southeast
2020-10-17,Philadelphia,1,1584138,144,10,9,14.4,177,10,southeast
2020-10-18,Philadelphia,2,1584138,144,11,8.8,17,146,10,southeast
2020-10-19,Philadelphia,2,1584138,147,11,9.5,16.1,319,10,southeast
2020-10-20,Philadelphia,3,1584138,155,10,10.1,16.6,191,10,southeast
2020-10-21,Philadelphia,2,1584138,157,10,5.2,14.9,297,10,southeast
2020-10-22,Philadelphia,2,1584138,182,19,5.8,15.3,410,10,southeast
2020-10-23,Philadelphia,2,1584138,168,7,6.7,15.9,340,10,southeast
2020-10-24,Philadelphia,3,1584138,164,8,11,21.8,322,10,southeast
2020-10-25,Philadelphia,3,1584138,170,8,13.1,21.6,294,10,southeast
2020-10-26,Philadelphia,2,1584138,192,10,11,19.9,397,10,southeast
2020-10-27,Philadelphia,2,1584138,211,9,9.5,18.6,364,10,southeast
2020-10-28,Philadelphia,2,1584138,211,7,10.1,17.2,372,10,southeast
2020-10-29,Philadelphia,5,1584138,218,10,9.5,15.8,404,10,southeast
2020-10-30,Philadelphia,0,1584138,231,10,9.7,17.4,452,10,southeast
2020-10-31,Philadelphia,0,1584138,218,8,15,19.3,331,10,southeast
2020-11-01,Philadelphia,1,1584138,212,8,16.4,21.5,249,11,southeast
2020-11-02,Philadelphia,4,1584138,223,10,13.3,22,501,11,southeast
2020-11-03,Philadelphia,5,1584138,218,10,10.1,16.7,441,11,southeast
2020-11-04,Philadelphia,5,1584138,266,11,8.8,14.2,488,11,southeast
2020-11-05,Philadelphia,5,1584138,267,15,9.3,14.9,662,11,southeast
2020-11-06,Philadelphia,3,1584138,286,17,9.3,13.2,676,11,southeast
2020-11-07,Philadelphia,5,1584138,305,14,9.9,15,572,11,southeast
2020-11-08,Philadelphia,4,1584138,314,14,11.2,15.4,586,11,southeast
2020-11-09,Philadelphia,5,1584138,336,17,9.9,15.6,759,11,southeast
2020-11-10,Philadelphia,7,1584138,386,25,6.7,13.7,735,11,southeast
2020-11-11,Philadelphia,5,1584138,403,23,6,11.5,764,11,southeast
2020-11-12,Philadelphia,5,1584138,432,30,6.7,13.3,1157,11,southeast
2020-11-13,Philadelphia,5,1584138,473,33,6.9,14.4,985,11,southeast
2020-11-14,Philadelphia,10,1584138,482,36,5.2,11.1,1007,11,southeast
2020-11-15,Philadelphia,8,1584138,494,44,8.2,16.1,557,11,southeast
2020-11-16,Philadelphia,6,1584138,505,39,7.7,16.8,736,11,southeast
2020-11-17,Philadelphia,11,1584138,523,42,9.4,14,1068,11,southeast
2020-11-18,Philadelphia,5,1584138,530,45,8.9,11.4,1006,11,southeast
2020-11-19,Philadelphia,6,1584138,542,55,6.9,12.4,938,11,southeast
2020-11-20,Philadelphia,6,1584138,602,60,7.8,14.3,1006,11,southeast
2020-11-21,Philadelphia,8,1584138,615,57,7.8,15.9,946,11,southeast
2020-11-22,Philadelphia,8,1584138,627,52,8.1,18.7,722,11,southeast
2020-11-23,Philadelphia,9,1584138,631,51,10,19.9,1039,11,southeast
2020-11-24,Philadelphia,12,1584138,672,53,7.8,16.7,781,11,southeast
2020-11-25,Philadelphia,15,1584138,714,51,7.6,18.6,1063,11,southeast
2020-11-26,Philadelphia,9,1584138,735,71,8.8,20,756,11,southeast
2020-11-27,Philadelphia,16,1584138,739,72,11.4,19.4,912,11,southeast
2020-11-28,Philadelphia,6,1584138,758,70,11.9,20.3,493,11,southeast
2020-11-29,Philadelphia,15,1584138,778,70,12.1,20.9,548,11,southeast
2020-11-30,Philadelphia,10,1584138,788,69,9.7,18.5,521,11,southeast
2020-12-01,Philadelphia,14,1584138,820,79,10.2,15.8,1468,12,southeast
2020-12-02,Philadelphia,15,1584138,859,94,7.3,15.6,954,12,southeast
2020-12-03,Philadelphia,24,1584138,842,104,9.5,16.7,1415,12,southeast
2020-12-04,Philadelphia,12,1584138,850,105,11.2,17.5,1415,12,southeast
2020-12-05,Philadelphia,7,1584138,844,99,8.4,14.7,829,12,southeast
2020-12-06,Philadelphia,11,1584138,867,103,11.2,17.1,745,12,southeast
2020-12-07,Philadelphia,14,1584138,873,101,10,17.2,1360,12,southeast
2020-12-08,Philadelphia,12,1584138,886,121,7.4,13.3,930,12,southeast
2020-12-09,Philadelphia,15,1584138,909,104,6.5,11.2,890,12,southeast
2020-12-10,Philadelphia,6,1584138,878,111,8.1,10.3,1175,12,southeast
2020-12-11,Philadelphia,9,1584138,885,115,7.7,11.7,1006,12,southeast
2020-12-12,Philadelphia,11,1584138,898,111,8.9,13.2,703,12,southeast
2020-12-13,Philadelphia,10,1584138,903,114,11.3,15,659,12,southeast
2020-12-14,Philadelphia,9,1584138,897,118,11.5,16.3,1227,12,southeast
2020-12-15,Philadelphia,4,1584138,920,113,10.1,13.3,863,12,southeast
2020-12-16,Philadelphia,4,1584138,945,121,9.6,13.1,1027,12,southeast
2020-12-17,Philadelphia,5,1584138,929,138,9.1,12.1,642,12,southeast
2020-12-18,Philadelphia,1,1584138,928,137,9.8,13.5,757,12,southeast
2020-06-01,Adams,0,102811,1,0,54.5,12.5,5,06,southcentral
2020-06-02,Adams,0,102811,1,0,54.5,37.5,5,06,southcentral
2020-06-03,Adams,0,102811,0,0,72.7,50,3,06,southcentral
2020-06-04,Adams,0,102811,0,0,63.6,25,0,06,southcentral
2020-06-05,Adams,0,102811,0,0,53.8,25,8,06,southcentral
2020-06-06,Adams,0,102811,0,0,72.7,25,2,06,southcentral
2020-06-07,Adams,0,102811,0,0,63.6,50,2,06,southcentral
2020-06-08,Adams,0,102811,0,0,54.5,25,0,06,southcentral
2020-06-09,Adams,0,102811,0,0,63.6,30,2,06,southcentral
2020-06-10,Adams,0,102811,2,0,63.6,20,2,06,southcentral
2020-06-11,Adams,1,102811,2,0,63.6,30,5,06,southcentral
2020-06-12,Adams,1,102811,1,0,63.6,40,4,06,southcentral
2020-06-13,Adams,0,102811,1,0,81.8,60,2,06,southcentral
2020-06-14,Adams,0,102811,0,0,72.7,60,5,06,southcentral
2020-06-15,Adams,1,102811,0,0,36.4,50,2,06,southcentral
2020-06-16,Adams,0,102811,0,0,45.5,40,2,06,southcentral
2020-06-17,Adams,0,102811,1,0,72.7,50,4,06,southcentral
2020-06-18,Adams,0,102811,1,0,81.8,70,5,06,southcentral
2020-06-19,Adams,0,102811,1,0,81.8,70,1,06,southcentral
2020-06-20,Adams,0,102811,1,0,81.8,70,4,06,southcentral
2020-06-21,Adams,0,102811,0,0,81.8,60,3,06,southcentral
2020-06-22,Adams,0,102811,0,0,81.8,70,4,06,southcentral
2020-06-23,Adams,0,102811,0,0,72.7,70,0,06,southcentral
2020-06-24,Adams,0,102811,0,0,72.7,60,2,06,southcentral
2020-06-25,Adams,0,102811,0,0,63.6,40,1,06,southcentral
2020-06-26,Adams,0,102811,1,0,36.4,30,3,06,southcentral
2020-06-27,Adams,1,102811,1,0,63.6,44.4,1,06,southcentral
2020-06-28,Adams,0,102811,1,0,63.6,40,4,06,southcentral
2020-06-29,Adams,0,102811,1,0,54.5,30,7,06,southcentral
2020-06-30,Adams,0,102811,1,0,45.5,40,2,06,southcentral
2020-07-01,Adams,0,102811,1,0,72.7,60,1,07,southcentral
2020-07-02,Adams,0,102811,1,0,63.6,60,2,07,southcentral
2020-07-03,Adams,1,102811,1,0,54.5,50,3,07,southcentral
2020-07-04,Adams,0,102811,1,0,72.7,40,0,07,southcentral
2020-07-05,Adams,0,102811,1,0,54.5,20,0,07,southcentral
2020-07-06,Adams,0,102811,1,0,45.5,20,7,07,southcentral
2020-07-07,Adams,0,102811,1,0,63.6,20,5,07,southcentral
2020-07-08,Adams,0,102811,1,0,36.4,20,6,07,southcentral
2020-07-09,Adams,0,102811,0,0,45.5,30,11,07,southcentral
2020-07-10,Adams,0,102811,0,0,9.1,30,8,07,southcentral
2020-07-11,Adams,0,102811,0,0,63.6,30,10,07,southcentral
2020-07-12,Adams,1,102811,0,0,72.7,40,3,07,southcentral
2020-07-13,Adams,0,102811,0,0,63.6,20,2,07,southcentral
2020-07-14,Adams,0,102811,0,0,63.6,30,1,07,southcentral
2020-07-15,Adams,0,102811,0,0,23.1,25,7,07,southcentral
2020-07-16,Adams,0,102811,0,0,54.5,70,1,07,southcentral
2020-07-17,Adams,0,102811,1,0,72.7,60,2,07,southcentral
2020-07-18,Adams,1,102811,1,0,63.6,50,1,07,southcentral
2020-07-19,Adams,0,102811,2,0,54.5,70,2,07,southcentral
2020-07-20,Adams,0,102811,0,0,72.7,30,7,07,southcentral
2020-07-21,Adams,1,102811,1,0,72.7,20,3,07,southcentral
2020-07-22,Adams,0,102811,2,0,27.3,20,12,07,southcentral
2020-07-23,Adams,1,102811,2,0,54.5,30,4,07,southcentral
2020-07-24,Adams,0,102811,2,0,63.6,20,2,07,southcentral
2020-07-25,Adams,1,102811,2,0,72.7,50,0,07,southcentral
2020-07-26,Adams,0,102811,0,0,63.6,60,0,07,southcentral
2020-07-27,Adams,0,102811,0,0,63.6,70,6,07,southcentral
2020-07-28,Adams,1,102811,1,0,72.7,60,7,07,southcentral
2020-07-29,Adams,0,102811,1,0,54.5,40,7,07,southcentral
2020-07-31,Adams,0,102811,1,0,72.7,33.3,6,07,southcentral
2020-08-01,Adams,0,102811,1,0,63.6,50,5,08,southcentral
2020-08-02,Adams,0,102811,1,0,63.6,30,5,08,southcentral
2020-08-03,Adams,0,102811,1,0,63.6,30,2,08,southcentral
2020-08-04,Adams,0,102811,1,0,54.5,40,2,08,southcentral
2020-08-05,Adams,0,102811,1,0,54.5,40,7,08,southcentral
2020-08-06,Adams,0,102811,1,0,45.5,30,6,08,southcentral
2020-08-07,Adams,0,102811,1,0,36.4,40,2,08,southcentral
2020-08-08,Adams,0,102811,1,0,45.5,40,20,08,southcentral
2020-08-09,Adams,1,102811,1,0,36.4,60,6,08,southcentral
2020-08-10,Adams,1,102811,0,0,54.5,40,7,08,southcentral
2020-08-11,Adams,0,102811,0,0,63.6,20,4,08,southcentral
2020-08-12,Adams,0,102811,0,0,54.5,30,6,08,southcentral
2020-08-13,Adams,1,102811,1,0,16.7,12.5,4,08,southcentral
2020-08-14,Adams,0,102811,1,0,54.5,30,2,08,southcentral
2020-08-15,Adams,0,102811,1,0,63.6,30,2,08,southcentral
2020-08-16,Adams,0,102811,1,0,63.6,30,0,08,southcentral
2020-08-17,Adams,0,102811,1,0,54.5,30,0,08,southcentral
2020-08-18,Adams,0,102811,1,0,0,12.5,4,08,southcentral
2020-08-19,Adams,0,102811,1,0,9.1,22.2,5,08,southcentral
2020-08-20,Adams,0,102811,1,0,63.6,30,4,08,southcentral
2020-08-21,Adams,0,102811,1,0,54.5,40,5,08,southcentral
2020-08-22,Adams,0,102811,1,0,81.8,60,2,08,southcentral
2020-08-23,Adams,0,102811,1,0,63.6,70,4,08,southcentral
2020-08-24,Adams,0,102811,1,0,63.6,60,2,08,southcentral
2020-08-25,Adams,0,102811,1,0,63.6,40,6,08,southcentral
2020-08-26,Adams,0,102811,1,0,63.6,30,5,08,southcentral
2020-08-27,Adams,0,102811,1,0,72.7,60,15,08,southcentral
2020-08-28,Adams,0,102811,0,0,72.7,70,31,08,southcentral
2020-08-29,Adams,0,102811,1,0,63.6,50,6,08,southcentral
2020-08-30,Adams,0,102811,1,0,18.2,10,5,08,southcentral
2020-08-31,Adams,1,102811,1,0,36.4,20,7,08,southcentral
2020-09-01,Adams,0,102811,1,0,45.5,20,31,09,southcentral
2020-09-02,Adams,0,102811,1,0,54.5,20,11,09,southcentral
2020-09-03,Adams,0,102811,0,0,45.5,30,9,09,southcentral
2020-09-04,Adams,0,102811,0,0,63.6,40,6,09,southcentral
2020-09-05,Adams,0,102811,0,0,81.8,60,3,09,southcentral
2020-09-06,Adams,0,102811,0,0,81.8,70,3,09,southcentral
2020-09-07,Adams,0,102811,0,0,54.5,70,3,09,southcentral
2020-09-08,Adams,0,102811,0,0,63.6,60,7,09,southcentral
2020-09-09,Adams,0,102811,0,0,0,12.5,1,09,southcentral
2020-09-10,Adams,1,102811,0,0,0,12.5,2,09,southcentral
2020-09-11,Adams,0,102811,0,0,0,25,11,09,southcentral
2020-09-12,Adams,0,102811,0,0,63.6,60,2,09,southcentral
2020-09-13,Adams,0,102811,0,0,63.6,60,4,09,southcentral
2020-09-14,Adams,0,102811,0,0,72.7,60,11,09,southcentral
2020-09-15,Adams,0,102811,0,0,72.7,60,7,09,southcentral
2020-09-16,Adams,0,102811,2,0,72.7,60,7,09,southcentral
2020-09-17,Adams,0,102811,2,0,54.5,60,2,09,southcentral
2020-09-18,Adams,0,102811,1,0,54.5,40,16,09,southcentral
2020-09-19,Adams,0,102811,1,0,54.5,40,5,09,southcentral
2020-09-20,Adams,0,102811,1,0,54.5,50,8,09,southcentral
2020-09-21,Adams,1,102811,1,0,36.4,40,9,09,southcentral
2020-09-22,Adams,0,102811,2,0,45.5,60,6,09,southcentral
2020-09-23,Adams,0,102811,1,0,54.5,40,5,09,southcentral
2020-09-24,Adams,0,102811,1,0,36.4,20,7,09,southcentral
2020-09-25,Adams,0,102811,0,0,9.1,20,2,09,southcentral
2020-09-26,Adams,0,102811,0,0,63.6,40,7,09,southcentral
2020-09-27,Adams,0,102811,0,0,63.6,60,2,09,southcentral
2020-09-28,Adams,0,102811,0,0,63.6,50,5,09,southcentral
2020-09-29,Adams,0,102811,0,0,27.3,30,10,09,southcentral
2020-09-30,Adams,0,102811,0,0,18.2,20,5,09,southcentral
2020-10-01,Adams,0,102811,0,0,27.3,20,6,10,southcentral
2020-10-02,Adams,0,102811,0,0,54.5,30,16,10,southcentral
